FECHA;HORA;AUTOPISTA;BANDA y/o RAMAL;PK;CONDICIONES METEOROLÓGICAS;SUPERFICIE DE LA VIA;LESIONADOS;FALLECIDOS;TIPO DE SINIESTRO;MOTO;LVIANO;BUS;CAMION
5/6/2025;17;AU FRONDIZI;DESCENDENTE;3000;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
5/6/2025;17;AV. CANTILO;ASCENDENTE;8700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
6/6/2025;8;AU PERITO MORENO;ASCENDENTE;5500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
7/6/2025;13;DIST. 9 DE JULIO;RAMAL 8;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
7/6/2025;15;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1
8/6/2025;6;AU DELLEPIANE;ASCENDENTE;1500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
9/6/2025;16;AU 25 DE MAYO;DESCENDENTE;4500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
9/6/2025;18;AV. LUGONES;DESCENDENTE;6800;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;0;0;0
10/6/2025;8;AU PERITO MORENO;ASCENDENTE;4700;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
10/6/2025;9;AU DELLEPIANE;ASCENDENTE;4000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
10/6/2025;11;AV. LUGONES;DESCENDENTE;9500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
10/6/2025;15;AU DELLEPIANE;DESCENDENTE;2800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
10/6/2025;17;AV. CANTILO;ASCENDENTE;8800;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
10/6/2025;17;AU ILLIA;ASCENDENTE;5800;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
10/6/2025;22;AU DELLEPIANE;ASCENDENTE;2300;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;0;0;1
11/6/2025;6;AU 25 DE MAYO;DESCENDENTE;2900;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
11/6/2025;8;AU PERITO MORENO;ASCENDENTE;2000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
11/6/2025;11;AU DELLEPIANE;ASCENDENTE;4000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;1;0
12/6/2025;13;AU PERITO MORENO;ASCENDENTE;2400;BUENO;SECA;2;0;OBSTACULO NO FIJO;1;0;0;1
12/6/2025;15;AU 25 DE MAYO;DESCENDENTE;7000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
13/6/2025;8;AU DELLEPIANE;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
14/6/2025;23;AU DELLEPIANE;DESCENDENTE;4500;BUENO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
15/6/2025;1;AV. LUGONES;DESCENDENTE;10300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
15/6/2025;12;AU FRONDIZI;ASCENDENTE;600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
16/6/2025;17;AU 25 DE MAYO;ASCENDENTE;7800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
17/6/2025;7;AU 25 DE MAYO;ASCENDENTE;500;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/6/2025;7;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/6/2025;8;AU DELLEPIANE;ASCENDENTE;2700;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;1
17/6/2025;15;AU ILLIA;DESCENDENTE;4000;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;2;0;0
18/6/2025;8;AU 25 DE MAYO;ASCENDENTE;6300;NIEBLA, BRUMA O HUMO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
18/6/2025;10;AU PERITO MORENO;DESCENDENTE;200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
18/6/2025;14;AU DELLEPIANE;ASCENDENTE;2900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
18/6/2025;18;AV. CANTILO;ASCENDENTE;10200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
19/6/2025;10;AU PERITO MORENO;ASCENDENTE;200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
19/6/2025;11;AU FRONDIZI;ASCENDENTE;3200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
19/6/2025;15;AU 25 DE MAYO;ASCENDENTE;9300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
19/6/2025;16;AV. LUGONES;DESCENDENTE;6000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
19/6/2025;17;AU DELLEPIANE;ASCENDENTE;1100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
19/6/2025;17;AV. LUGONES;DESCENDENTE;7300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
21/6/2025;20;AV. CANTILO;ASCENDENTE;8400;BUENO;SECA;0;0;OBSTACULO NO FIJO;1;0;0;0
22/6/2025;8;AU DELLEPIANE;DESCENDENTE;4500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
23/6/2025;8;AV. LUGONES;DESCENDENTE;8000;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;0;1;0
23/6/2025;10;AU 25 DE MAYO;ASCENDENTE;1800;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
23/6/2025;18;AU FRONDIZI;DESCENDENTE;2600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
24/6/2025;9;AV. LUGONES;DESCENDENTE;7800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
24/6/2025;14;AU 25 DE MAYO;ASCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
24/6/2025;14;AU DELLEPIANE;ASCENDENTE;3400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1
25/6/2025;12;AU DELLEPIANE;DESCENDENTE;1000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;1
25/6/2025;14;AU PERITO MORENO;ASCENDENTE;200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
26/6/2025;9;AV. LUGONES;DESCENDENTE;7600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
26/6/2025;9;AU 25 DE MAYO;DESCENDENTE;1700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
26/6/2025;18;AU ILLIA;ASCENDENTE;3500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
27/6/2025;9;AU FRONDIZI;DESCENDENTE;3100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
27/6/2025;15;AV. LUGONES;DESCENDENTE;7200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
27/6/2025;16;AV. CANTILO;ASCENDENTE;8600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
28/6/2025;8;AU PERITO MORENO;DESCENDENTE;4000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
28/6/2025;8;AU 25 DE MAYO;DESCENDENTE;2500;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
28/6/2025;12;AU DELLEPIANE;DESCENDENTE;2400;BUENO;SECA;2;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
28/6/2025;12;AV. CANTILO;ASCENDENTE;9100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
28/6/2025;22;AV. LUGONES;DESCENDENTE;6900;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
30/6/2025;7;AU 25 DE MAYO;ASCENDENTE;9000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
30/6/2025;11;DIST. 9 DE JULIO;RAMAL 3;-;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;1
1/7/2025;17;AU DELLEPIANE;DESCENDENTE;1900;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
1/7/2025;17;AU 25 DE MAYO;DESCENDENTE;4500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
2/7/2025;8;AU PERITO MORENO;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
2/7/2025;9;AU ILLIA;DESCENDENTE;1100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
2/7/2025;17;AU 25 DE MAYO;ASCENDENTE;8600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;2
3/7/2025;5;AU ILLIA;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
3/7/2025;8;AV. LUGONES;DESCENDENTE;5800;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;0;0;1
3/7/2025;15;AU DELLEPIANE;ASCENDENTE;4500;BUENO;SECA;4;0;COLISION CON OBSTACULO FIJO;0;1;0;0
3/7/2025;17;AU 25 DE MAYO;DESCENDENTE;9200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/7/2025;17;AU 25 DE MAYO;DESCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
5/7/2025;0;AU 25 DE MAYO;DESCENDENTE;8600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
6/7/2025;6;AU ILLIA;ASCENDENTE;2600;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
6/7/2025;9;PTE. SCALABRINI ORTIZ;-;-;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
6/7/2025;20;AU FRONDIZI;DESCENDENTE;600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
7/7/2025;8;AU ILLIA;DESCENDENTE;800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
7/7/2025;9;AU FRONDIZI;ASCENDENTE;1000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;1
7/7/2025;17;AU FRONDIZI;DESCENDENTE;700;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
8/7/2025;8;AU DELLEPIANE;DESCENDENTE;4700;NIEBLA, BRUMA O HUMO;MOJADA/HUMEDA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
8/7/2025;8;AU 25 DE MAYO;ASCENDENTE;1600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
8/7/2025;9;AU 25 DE MAYO;ASCENDENTE;2200;NIEBLA, BRUMA O HUMO;SECA;1;0;OBSTACULO NO FIJO;1;1;0;0
8/7/2025;11;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
8/7/2025;17;AU 25 DE MAYO;DESCENDENTE;200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
10/7/2025;7;AU FRONDIZI;ASCENDENTE;1700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;2;1;0;0
10/7/2025;15;AU DELLEPIANE;ASCENDENTE;4200;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
10/7/2025;16;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;3;0;0;0
10/7/2025;19;AU 25 DE MAYO;DESCENDENTE;1500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
11/7/2025;13;AU 25 DE MAYO;ASCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
11/7/2025;15;AU 25 DE MAYO;DESCENDENTE;2400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
12/7/2025;4;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
13/7/2025;15;AU DELLEPIANE;ASCENDENTE;100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
14/7/2025;8;AU FRONDIZI;DESCENDENTE;1300;BUENO;SECA;0;1;COLISION CON OBSTACULO FIJO;1;1;0;0
15/7/2025;10;AU ILLIA;ASCENDENTE;6500;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
15/7/2025;15;AV. CANTILO;ASCENDENTE;9000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
16/7/2025;6;AU 25 DE MAYO;ASCENDENTE;3000;LLUVIOSO;MOJADA/HUMEDA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
16/7/2025;12;AU DELLEPIANE;ASCENDENTE;2400;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
17/7/2025;11;AV. LUGONES;DESCENDENTE;9500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
17/7/2025;16;AU 25 DE MAYO;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
18/7/2025;5;AU 25 DE MAYO;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
18/7/2025;10;AU 25 DE MAYO;DESCENDENTE;5000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
18/7/2025;10;AU DELLEPIANE;ASCENDENTE;2000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
18/7/2025;12;AV. LUGONES;DESCENDENTE;4900;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
18/7/2025;15;AV. CANTILO;ASCENDENTE;8300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
18/7/2025;18;AV. CANTILO;ASCENDENTE;8000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;0
18/7/2025;21;AU 25 DE MAYO;ASCENDENTE;8700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
19/7/2025;14;AU DELLEPIANE;DESCENDENTE;2800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;5;0;0
20/7/2025;5;AU PERITO MORENO;ASCENDENTE;400;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
20/7/2025;13;AU DELLEPIANE;ASCENDENTE;1100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
20/7/2025;21;AU 25 DE MAYO;ASCENDENTE;8900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
21/7/2025;4;AU FRONDIZI;ASCENDENTE;2800;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
21/7/2025;14;AU PERITO MORENO;DESCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;0
21/7/2025;14;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;1;0;0;0
21/7/2025;17;AV. LUGONES;DESCENDENTE;8000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
22/7/2025;17;AU PERITO MORENO;DESCENDENTE;800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
23/7/2025;10;AU 25 DE MAYO;DESCENDENTE;4500;BUENO;SECA;0;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
23/7/2025;14;AU PERITO MORENO;DESCENDENTE;4300;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
23/7/2025;17;AU ILLIA;ASCENDENTE;600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
23/7/2025;19;AU 25 DE MAYO;DESCENDENTE;5400;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;0;0;0
24/7/2025;10;PASEO DEL BAJO;DESCENDENTE;1200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;3
25/7/2025;8;AU DELLEPIANE;ASCENDENTE;1000;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
25/7/2025;9;AU ILLIA;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
25/7/2025;18;AU 25 DE MAYO;ASCENDENTE;7900;BUENO;MOJADA/HUMEDA;0;0;OBSTACULO NO FIJO;0;1;0;0
26/7/2025;3;TRANSICION RAMAL 1;RAMAL DE EGRESO;-;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
28/7/2025;8;AU 25 DE MAYO;DESCENDENTE;7500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
28/7/2025;23;AU 25 DE MAYO;ASCENDENTE;6000;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
29/7/2025;10;AU 25 DE MAYO;DESCENDENTE;8200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
29/7/2025;11;AU DELLEPIANE;ASCENDENTE;4300;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
31/7/2025;13;DIST. 9 DE JULIO;RAMAL 2;-;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
1/8/2025;1;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;1;1
1/8/2025;7;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
1/8/2025;9;AV. LUGONES;DESCENDENTE;5500;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
1/8/2025;18;AV. LUGONES;DESCENDENTE;10100;BUENO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
2/8/2025;2;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;BUENO;SECA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
2/8/2025;6;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;BUENO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
2/8/2025;15;AU PERITO MORENO;ASCENDENTE;1500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
2/8/2025;16;AV. LUGONES;DESCENDENTE;9700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
3/8/2025;13;AU 25 DE MAYO;DESCENDENTE;0;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;2;1;0;0
3/8/2025;18;AU FRONDIZI;DESCENDENTE;3100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
3/8/2025;18;AV. CANTILO;ASCENDENTE;10200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
4/8/2025;10;AU DELLEPIANE;DESCENDENTE;3100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;0;0;1
4/8/2025;16;AU PERITO MORENO;DESCENDENTE;400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
4/8/2025;18;AU PERITO MORENO;ASCENDENTE;5400;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
5/8/2025;9;AU FRONDIZI;ASCENDENTE;100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
5/8/2025;14;AU 25 DE MAYO;ASCENDENTE;3500;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
5/8/2025;16;AU DELLEPIANE;DESCENDENTE;2900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;3;0;1
6/8/2025;6;TRANSICION RAMAL 2;RAMAL DE ENLACE;-;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
7/8/2025;6;AU PERITO MORENO;DESCENDENTE;300;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
7/8/2025;16;AU DELLEPIANE;ASCENDENTE;3800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
7/8/2025;21;AU PERITO MORENO;ASCENDENTE;300;BUENO;SECA;0;0;OBSTACULO NO FIJO;0;2;0;0
8/8/2025;12;AU FRONDIZI;DESCENDENTE;2600;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
8/8/2025;12;AV. LUGONES;DESCENDENTE;10000;BUENO;SECA;0;0;OBSTACULO NO FIJO;1;0;1;1
8/8/2025;17;AV. LUGONES;DESCENDENTE;8500;BUENO;SECA;2;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
8/8/2025;17;AV. LUGONES;DESCENDENTE;9000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
8/8/2025;17;AU PERITO MORENO;DESCENDENTE;2000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
9/8/2025;10;AU FRONDIZI;ASCENDENTE;700;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
9/8/2025;14;AU DELLEPIANE;ASCENDENTE;500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;1
9/8/2025;22;AU FRONDIZI;ASCENDENTE;3000;BUENO;SECA;1;0;OBSTACULO NO FIJO;1;5;0;0
11/8/2025;19;AU PERITO MORENO;DESCENDENTE;500;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;2
12/8/2025;9;AU ILLIA;DESCENDENTE;3000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
12/8/2025;14;AU 25 DE MAYO;ASCENDENTE;3000;BUENO;SECA;1;0;SINIESTRO DE UN SOLO VEHICULO / SIN COLISION;1;0;0;0
12/8/2025;16;AU 25 DE MAYO;DESCENDENTE;300;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
13/8/2025;9;AU ILLIA;DESCENDENTE;3000;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
13/8/2025;13;AV. CANTILO;ASCENDENTE;8800;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;4;0;0
14/8/2025;15;AU FRONDIZI;DESCENDENTE;600;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
15/8/2025;15;AV. LUGONES;DESCENDENTE;9100;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
16/8/2025;4;AU PERITO MORENO;DESCENDENTE;5200;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
16/8/2025;9;PASEO DEL BAJO;ASCENDENTE;7100;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
16/8/2025;9;AU DELLEPIANE;ASCENDENTE;3900;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
16/8/2025;15;AU PERITO MORENO;DESCENDENTE;5400;BUENO;SECA;0;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
17/8/2025;4;AV. LUGONES;DESCENDENTE;10100;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
17/8/2025;7;AV. CANTILO;ASCENDENTE;8500;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;2;0;0
17/8/2025;8;AV. LUGONES;DESCENDENTE;10200;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;1;0;0
18/8/2025;2;AV. LUGONES;DESCENDENTE;8700;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
18/8/2025;7;AU 25 DE MAYO;ASCENDENTE;900;BUENO;SECA;1;0;COLISION CON OBSTACULO FIJO;0;2;0;0
18/8/2025;7;AU DELLEPIANE;ASCENDENTE;1500;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;1;0;0
18/8/2025;9;AU PERITO MORENO;ASCENDENTE;2000;BUENO;SECA;1;0;COLISION CON DOS O MAS VEHICULOS;1;0;0;0
18/8/2025;22;AU 25 DE MAYO;ASCENDENTE;1800;LLUVIOSO;MOJADA/HUMEDA;3;0;OBSTACULO NO FIJO;0;2;0;0
19/8/2025;0;AU FRONDIZI;ASCENDENTE;2300;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON OBSTACULO FIJO;0;1;0;0
19/8/2025;0;AV. LUGONES;DESCENDENTE;10200;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;0;0;1
19/8/2025;6;AV. CANTILO;ASCENDENTE;8400;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON OBSTACULO FIJO;0;0;0;1
19/8/2025;18;AU 25 DE MAYO;DESCENDENTE;8700;LLUVIOSO;MOJADA/HUMEDA;1;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;1
19/8/2025;21;AU DELLEPIANE;DESCENDENTE;3000;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON OBSTACULO FIJO;0;0;1;0
20/8/2025;6;TRANSICION RAMAL 3;RAMAL DE ENLACE;-;LLUVIOSO;MOJADA/HUMEDA;0;0;COLISION CON DOS O MAS VEHICULOS;0;1;0;0
